schema,new_file,old_file,path,change_type,property,old_value,new_value,description
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.periodoLiquidacionFechaFin","restriccion_modificada","minLength","1","","Fecha fin del período de Liquidación"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.periodoLiquidacionFechaFin","restriccion_modificada","maxLength","200","","Fecha fin del período de Liquidación"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.periodoLiquidacionFechaInicio","restriccion_modificada","minLength","1","","Fecha inicio del período de Liquidación"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.periodoLiquidacionFechaInicio","restriccion_modificada","maxLength","200","","Fecha inicio del período de Liquidación"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.porcentComision","type_modificado","type","string|null","number","Porcentaje de Comisión"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.porcentComision","restriccion_modificada","minLength","1","","Porcentaje de Comisión"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.porcentComision","restriccion_modificada","maxLength","100","","Porcentaje de Comisión"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.porcentComision","restriccion_modificada","minimum","","0","Porcentaje de Comisión"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.porcentComision","restriccion_modificada","maximum","","100","Porcentaje de Comisión"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.porcentComision","restriccion_modificada","multipleOf","","0.01","Porcentaje de Comisión"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","cuerpoDocumento.totalLetras","restriccion_modificada","minLength","8","1","Valor en Letras"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.codActividad","restriccion_modificada","pattern","^[0-9]{2,6}$","","Código de Actividad Económica (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.codigo","description_modificado","description","Codigo del establecimiento donde se genera el DTE ","Codigo del establecimiento asignado por el contribuyente ","Codigo del establecimiento asignado por el contribuyente "
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.codigoMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Codigo del establecimiento donde se genera el DTE | restricciones=minLength=4; maxLength=4","","Codigo del establecimiento donde se genera el DTE"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.correo","restriccion_modificada","format","email","","Correo electrónico (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.correo","restriccion_modificada","minLength","3","6","Correo electrónico (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.direccion.complemento","restriccion_modificada","minLength","5","1","Dirección complemento (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.direccion.departamento","restriccion_modificada","pattern","^0[1-9]|1[0-4]$","","Dirección Departamento (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.direccion.distrito","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección Distrito (Emisor)","Dirección Distrito (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.direccion.municipio","restriccion_modificada","pattern","^[0-9]{2}$","","Dirección Municipio (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nit","restriccion_modificada","pattern","^([0-9]{14}|[0-9]{9})$","","NIT (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nombre","description_modificado","description","Nombre, denominación o razón social del contribuyente (Emisor)","Nombre (Emisor)","Nombre (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nombre","restriccion_modificada","minLength","3","1","Nombre (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nombre","restriccion_modificada","maxLength","200","250","Nombre (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nombreComercial","restriccion_modificada","minLength","5","1","Nombre Comercial (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nrc","restriccion_modificada","pattern","^[0-9]{1,8}$","","NRC (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nrc","restriccion_modificada","minLength","","2","NRC (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.nrc","restriccion_modificada","maxLength","","8","NRC (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.puntoVenta","agregado","campo","","tipo=string|null | requerido=si | descripcion=Codigo del punto de venta:(Emisor) asignado por el contribuyente | restricciones=minLength=1; maxLength=15","Codigo del punto de venta:(Emisor) asignado por el contribuyente"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.puntoVentaContri","eliminado","campo","tipo=string|null | requerido=si | descripcion=Codigo del punto de venta donde se genera el DTE que el contribuyente emisor maneja internamente | restricciones=minLength=1; maxLength=15","","Codigo del punto de venta donde se genera el DTE que el contribuyente emisor maneja internamente"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.puntoVentaMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Codigo de Identificacion del  Punto de Venta (Emisor) Asignado por el  MH | restricciones=minLength=4; maxLength=4","","Codigo de Identificacion del  Punto de Venta (Emisor) Asignado por el  MH"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.telefono","restriccion_modificada","pattern","^[0-9+;]{8,8}$","","Teléfono (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.telefono","restriccion_modificada","maxLength","8","30","Teléfono (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","emisor.tipoEstablecimiento","eliminado","campo","tipo=string | requerido=si | descripcion=Tipo de establecimiento (Emisor) | restricciones=enum=[""01"",""02"",""04"",""07"",""20""]","","Tipo de establecimiento (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","extension.docuEntrega","restriccion_modificada","minLength","5","1","Documento de identificación de quien genera el DTE"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","extension.nombEntrega","restriccion_modificada","minLength","5","1","Nombre del responsable que Genera el DTE"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","identificacion.numeroControl","restriccion_modificada","pattern","^DTE-09-[A-Z0-9]{8}-[0-9]{15}$","^DTE-09-(M|B|S|P)([0-9]{3})(P)([0-9]{3})-[0-9]{15}","Número de Control"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","identificacion.version","restriccion_modificada","const","1","2","Versión"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.codActividad","restriccion_modificada","pattern","^[0-9]{2,6}$","","Código de Actividad Económica (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.codigoMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Código del establecimiento asignado por el MH | restricciones=minLength=4; maxLength=4","","Código del establecimiento asignado por el MH"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.correo","restriccion_modificada","format","email","","Correo electrónico (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.correo","restriccion_modificada","minLength","","6","Correo electrónico (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.descActividad","description_modificado","description","Actividad Económica (Receptor)","Act. Económica (Receptor)","Act. Económica (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.direccion","type_modificado","type","object","object|null","Dirección (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.direccion","description_modificado","description","Dirección (Receptor)","Dirección (Emisor)","Dirección (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.direccion.complemento","restriccion_modificada","minLength","5","1","Dirección: complemento (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.direccion.departamento","restriccion_modificada","pattern","^0[1-9]|1[0-4]$","","Dirección: Departamento (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.direccion.distrito","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección Distrito (Emisor)","Dirección Distrito (Emisor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.direccion.municipio","restriccion_modificada","pattern","^[0-9]{2}$","","Dirección: Municipio (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.nit","restriccion_modificada","pattern","^([0-9]{14}|[0-9]{9})$","","NIT (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.nombre","description_modificado","description","Nombre, denominación o razón social del contribuyente (Receptor)","Nombre (Receptor)","Nombre (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.nombreComercial","restriccion_modificada","minLength","5","1","Nombre Comercial (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.nrc","type_modificado","type","string","string|null","NRC (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.nrc","restriccion_modificada","pattern","^[0-9]{1,8}$","","NRC (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.puntoVentaMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Código del Punto de Venta asignado por el MH | restricciones=minLength=4; maxLength=4","","Código del Punto de Venta asignado por el MH"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.telefono","restriccion_modificada","pattern","^[0-9+;]{8,8}$","","Teléfono (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.telefono","restriccion_modificada","maxLength","8","30","Teléfono (Receptor)"
"fe-dcl","svfe-json-schemas-new/v2/fe-dcl-v2.json","svfe-json-schemas-old/fe-dcl-v1.json","receptor.tipoEstablecimiento","restriccion_modificada","enum","[""01"",""02"",""04"",""07"",""20""]","","Tipo de establecimiento (Receptor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","cuerpoDocumento[].codTributo","restriccion_modificada","enum","[null,""A8"",""57"",""90"",""D4"",""D5"",""25"",""A6""]","","Tributo sujeto a cálculo de IVA"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","cuerpoDocumento[].descripcion","restriccion_modificada","minLength","","1","Descripción"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","cuerpoDocumento[].descripcion","restriccion_modificada","maxLength","1000","1500","Descripción"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","cuerpoDocumento[].montoDescu","description_modificado","description","Descuento, Bonificación, Rebajas por ítem","Descuento por ítem","Descuento por ítem"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","cuerpoDocumento[].tipoItem","restriccion_modificada","enum","[1,2,3,4]","","Tipo de ítem"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","documentoRelacionado","restriccion_modificada","maxItems","10","50","Documentos Relacionados"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","documentoRelacionado[].tipoDocumento","description_modificado","description","Tipo de Documento Tributario Relacionado","Tipo de Documento Relacionado","Tipo de Documento Relacionado"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","documentoRelacionado[].tipoDocumento","restriccion_modificada","enum","[""04"",""09""]","","Tipo de Documento Relacionado"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","documentoRelacionado[].tipoGeneracion","description_modificado","description","Tipo de Generación del Documento Tributario relacionado","Tipo de Generación del Documento Relacionado","Tipo de Generación del Documento Relacionado"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","documentoRelacionado[].tipoGeneracion","restriccion_modificada","enum","[1,2]","","Tipo de Generación del Documento Relacionado"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.codActividad","restriccion_modificada","pattern","^[0-9]{2,6}$","","Código de Actividad Económica (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.codEstableMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Código del establecimiento asignado por el MH | restricciones=minLength=4; maxLength=4","","Código del establecimiento asignado por el MH"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.codPuntoVentaMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Código del Punto de Venta (Emisor) asignado por el MH | restricciones=minLength=4; maxLength=4","","Código del Punto de Venta (Emisor) asignado por el MH"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.correo","restriccion_modificada","format","email","","Correo electrónico (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.correo","restriccion_modificada","minLength","3","6","Correo electrónico (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.direccion.departamento","restriccion_modificada","pattern","^0[1-9]|1[0-4]$","","Dirección Departamento (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.direccion.distrito","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección Distrito (Emisor)","Dirección Distrito (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.direccion.municipio","restriccion_modificada","pattern","^[0-9]{2}$","","Dirección Municipio (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.nit","restriccion_modificada","pattern","^([0-9]{14}|[0-9]{9})$","","NIT (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.nombre","description_modificado","description","Nombre, denominación o razón social del contribuyente (Emisor)","Nombre (Emisor)","Nombre (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.nombreComercial","restriccion_modificada","minLength","5","1","Nombre Comercial (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.nrc","restriccion_modificada","pattern","^[0-9]{1,8}$","","NRC (Emisor)"
"fe-f","svfe-json-schemas-new/v2/fe-f-v2.json","svfe-json-schemas-old/fe-fc-v1.json","emisor.tipoEstablecimiento","eliminado","campo","tipo=string | requerido=si | descripcion=Tipo de establecimiento (Emisor) | restricciones=enum=[""01"",""02"",""04"",""07"",""20""]","","Tipo de establecimiento (Emisor)"
